Base_Item_Number;Order_Minimum;Order_Unit_Of_Measure;Unit_Increments;SKU;UPC;Category;Image_URL;Finish;Glass;Fixture_Socket_Size;Fixture_Socket_Size_2;Integrated_LED;Integrated_LED_Wattage;Inventory_Qty;Weight;Weight_Unit;Short_Description;IMAP_Price;Wholesale_Price;Height;Length;Extends;HCWO;Prop_65;Image_Name;Wet_Rated;Theme;Url
0594 LV21 LD20N;1;EA;1;0594 LV21 LD20N;;Éclairage paysager;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/0594LV1LD10N.jpg?v=1649708540;;12 Volts (20 Watts);;;N;;0;0;lbs;Jardin - Luminaire d'accentuation  - 0594;416.34000000000003;208.17000000000002;;;;;N;0594LV21LD20N.png;Y;Jardin ;https://snoc.com/products/jardin-0594?variant=42020353802402&om=9160
0594 LV21 LD20M;1;EA;1;0594 LV21 LD20M;;Éclairage paysager;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/0594LV1LD10N.jpg?v=1649708540;;12 Volts (20 Watts);;;N;;0;0;lbs;Jardin - Luminaire d'accentuation  - 0594;416.34000000000003;208.17000000000002;;;;;N;0594LV21LD20M.png;Y;Jardin ;https://snoc.com/products/jardin-0594?variant=42020353835170&om=9160
0594 LV21 LD20W;1;EA;1;0594 LV21 LD20W;;Éclairage paysager;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/0594LV1LD10N.jpg?v=1649708540;;12 Volts (20 Watts);;;N;;0;0;lbs;Jardin - Luminaire d'accentuation  - 0594;416.34000000000003;208.17000000000002;;;;;N;0594LV21LD20W.png;Y;Jardin ;https://snoc.com/products/jardin-0594?variant=42020353867938&om=9160
0595 LH1 LD10N;1;EA;1;0595 LH1 LD10N;;Éclairage paysager;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/0595LV6LD10N.jpg?v=1649710067;Noir;120 Volts ( 10 Watts);;;N;;0;0;lbs;Jardin - Luminaire d'accentuation DEL  - 0595;327.42;163.71;;;;;N;0595LH1LD10N.png;Y;Jardin ;https://snoc.com/products/jardin-0595?variant=42020354293922&om=9160
0595 LH1 LD10M;1;EA;1;0595 LH1 LD10M;;Éclairage paysager;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/0595LV6LD10N.jpg?v=1649710067;Noir;120 Volts ( 10 Watts);;;N;;0;0;lbs;Jardin - Luminaire d'accentuation DEL  - 0595;327.42;163.71;;;;;N;0595LH1LD10M.png;Y;Jardin ;https://snoc.com/products/jardin-0595?variant=42020354326690&om=9160
0595 LH1 LD10W;1;EA;1;0595 LH1 LD10W;;Éclairage paysager;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/0595LV6LD10N.jpg?v=1649710067;Noir;120 Volts ( 10 Watts);;;N;;0;0;lbs;Jardin - Luminaire d'accentuation DEL  - 0595;327.42;163.71;;;;;N;0595LH1LD10W.png;Y;Jardin ;https://snoc.com/products/jardin-0595?variant=42020354359458&om=9160
0595 LH1 LD20N;1;EA;1;0595 LH1 LD20N;;Éclairage paysager;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/0595LV6LD10N.jpg?v=1649710067;Noir;120 Volts ( 20 Watts);;;N;;0;0;lbs;Jardin - Luminaire d'accentuation DEL  - 0595;453.24;226.62;;;;;N;0595LH1LD20N.png;Y;Jardin ;https://snoc.com/products/jardin-0595?variant=42020354392226&om=9160
0595 LH1 LD20M;1;EA;1;0595 LH1 LD20M;;Éclairage paysager;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/0595LV6LD10N.jpg?v=1649710067;Noir;120 Volts ( 20 Watts);;;N;;0;0;lbs;Jardin - Luminaire d'accentuation DEL  - 0595;453.24;226.62;;;;;N;0595LH1LD20M.png;Y;Jardin ;https://snoc.com/products/jardin-0595?variant=42020354424994&om=9160
0595 LH1 LD20W;1;EA;1;0595 LH1 LD20W;;Éclairage paysager;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/0595LV6LD10N.jpg?v=1649710067;Noir;120 Volts ( 20 Watts);;;N;;0;0;lbs;Jardin - Luminaire d'accentuation DEL  - 0595;453.24;226.62;;;;;N;0595LH1LD20W.png;Y;Jardin ;https://snoc.com/products/jardin-0595?variant=42020354457762&om=9160
0595 LV1 LD10N;1;EA;1;0595 LV1 LD10N;;Éclairage paysager;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/0595LV6LD10N.jpg?v=1649710067;Noir;12 Volts (10 Watts);;;N;;0;0;lbs;Jardin - Luminaire d'accentuation DEL  - 0595;315.72;157.86;;;;;N;0595LV1LD10N.png;Y;Jardin ;https://snoc.com/products/jardin-0595?variant=42020354490530&om=9160
0595 LV1 LD10M;1;EA;1;0595 LV1 LD10M;;Éclairage paysager;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/0595LV6LD10N.jpg?v=1649710067;Noir;12 Volts (10 Watts);;;N;;0;0;lbs;Jardin - Luminaire d'accentuation DEL  - 0595;315.72;157.86;;;;;N;0595LV1LD10M.png;Y;Jardin ;https://snoc.com/products/jardin-0595?variant=42020354523298&om=9160
0595 LV1 LD10W;1;EA;1;0595 LV1 LD10W;;Éclairage paysager;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/0595LV6LD10N.jpg?v=1649710067;Noir;12 Volts (10 Watts);;;N;;0;0;lbs;Jardin - Luminaire d'accentuation DEL  - 0595;315.72;157.86;;;;;N;0595LV1LD10W.png;Y;Jardin ;https://snoc.com/products/jardin-0595?variant=42020354556066&om=9160
0595 LV1 LD20N;1;EA;1;0595 LV1 LD20N;;Éclairage paysager;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/0595LV6LD10N.jpg?v=1649710067;Noir;12 Volts (20 Watts);;;N;;0;0;lbs;Jardin - Luminaire d'accentuation DEL  - 0595;430.2;215.1;;;;;N;0595LV1LD20N.png;Y;Jardin ;https://snoc.com/products/jardin-0595?variant=42020354588834&om=9160
0595 LV1 LD20M;1;EA;1;0595 LV1 LD20M;;Éclairage paysager;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/0595LV6LD10N.jpg?v=1649710067;Noir;12 Volts (20 Watts);;;N;;0;0;lbs;Jardin - Luminaire d'accentuation DEL  - 0595;430.2;215.1;;;;;N;0595LV1LD20M.png;Y;Jardin ;https://snoc.com/products/jardin-0595?variant=42020354621602&om=9160
0595 LV1 LD20W;1;EA;1;0595 LV1 LD20W;;Éclairage paysager;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/0595LV6LD10N.jpg?v=1649710067;Noir;12 Volts (20 Watts);;;N;;0;0;lbs;Jardin - Luminaire d'accentuation DEL  - 0595;430.2;215.1;;;;;N;0595LV1LD20W.png;Y;Jardin ;https://snoc.com/products/jardin-0595?variant=42020354654370&om=9160
0595 LH3 LD10N;1;EA;1;0595 LH3 LD10N;;Éclairage paysager;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/0595LV6LD10N.jpg?v=1649710067;Blanc;120 Volts ( 10 Watts);;;N;;0;0;lbs;Jardin - Luminaire d'accentuation DEL  - 0595;327.42;163.71;;;;;N;0595LH3LD10N.png;Y;Jardin ;https://snoc.com/products/jardin-0595?variant=42020354687138&om=9160
0595 LH3 LD10M;1;EA;1;0595 LH3 LD10M;;Éclairage paysager;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/0595LV6LD10N.jpg?v=1649710067;Blanc;120 Volts ( 10 Watts);;;N;;0;0;lbs;Jardin - Luminaire d'accentuation DEL  - 0595;327.42;163.71;;;;;N;0595LH3LD10M.png;Y;Jardin ;https://snoc.com/products/jardin-0595?variant=42020354719906&om=9160
0595 LH3 LD10W;1;EA;1;0595 LH3 LD10W;;Éclairage paysager;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/0595LV6LD10N.jpg?v=1649710067;Blanc;120 Volts ( 10 Watts);;;N;;0;0;lbs;Jardin - Luminaire d'accentuation DEL  - 0595;327.42;163.71;;;;;N;0595LH3LD10W.png;Y;Jardin ;https://snoc.com/products/jardin-0595?variant=42020354752674&om=9160
0595 LH3 LD20N;1;EA;1;0595 LH3 LD20N;;Éclairage paysager;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/0595LV6LD10N.jpg?v=1649710067;Blanc;120 Volts ( 20 Watts);;;N;;0;0;lbs;Jardin - Luminaire d'accentuation DEL  - 0595;453.24;226.62;;;;;N;0595LH3LD20N.png;Y;Jardin ;https://snoc.com/products/jardin-0595?variant=42020354785442&om=9160
0595 LH3 LD20M;1;EA;1;0595 LH3 LD20M;;Éclairage paysager;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/0595LV6LD10N.jpg?v=1649710067;Blanc;120 Volts ( 20 Watts);;;N;;0;0;lbs;Jardin - Luminaire d'accentuation DEL  - 0595;453.24;226.62;;;;;N;0595LH3LD20M.png;Y;Jardin ;https://snoc.com/products/jardin-0595?variant=42020354818210&om=9160
0595 LH3 LD20W;1;EA;1;0595 LH3 LD20W;;Éclairage paysager;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/0595LV6LD10N.jpg?v=1649710067;Blanc;120 Volts ( 20 Watts);;;N;;0;0;lbs;Jardin - Luminaire d'accentuation DEL  - 0595;453.24;226.62;;;;;N;0595LH3LD20W.png;Y;Jardin ;https://snoc.com/products/jardin-0595?variant=42020354850978&om=9160
0595 LV3 LD10N;1;EA;1;0595 LV3 LD10N;;Éclairage paysager;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/0595LV6LD10N.jpg?v=1649710067;Blanc;12 Volts (10 Watts);;;N;;0;0;lbs;Jardin - Luminaire d'accentuation DEL  - 0595;315.72;157.86;;;;;N;0595LV3LD10N.png;Y;Jardin ;https://snoc.com/products/jardin-0595?variant=42020354883746&om=9160
0595 LV3 LD10M;1;EA;1;0595 LV3 LD10M;;Éclairage paysager;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/0595LV6LD10N.jpg?v=1649710067;Blanc;12 Volts (10 Watts);;;N;;0;0;lbs;Jardin - Luminaire d'accentuation DEL  - 0595;315.72;157.86;;;;;N;0595LV3LD10M.png;Y;Jardin ;https://snoc.com/products/jardin-0595?variant=42020354916514&om=9160
0595 LV3 LD10W;1;EA;1;0595 LV3 LD10W;;Éclairage paysager;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/0595LV6LD10N.jpg?v=1649710067;Blanc;12 Volts (10 Watts);;;N;;0;0;lbs;Jardin - Luminaire d'accentuation DEL  - 0595;315.72;157.86;;;;;N;0595LV3LD10W.png;Y;Jardin ;https://snoc.com/products/jardin-0595?variant=42020354949282&om=9160
0595 LV3 LD20N;1;EA;1;0595 LV3 LD20N;;Éclairage paysager;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/0595LV6LD10N.jpg?v=1649710067;Blanc;12 Volts (20 Watts);;;N;;0;0;lbs;Jardin - Luminaire d'accentuation DEL  - 0595;430.2;215.1;;;;;N;0595LV3LD20N.png;Y;Jardin ;https://snoc.com/products/jardin-0595?variant=42020354982050&om=9160
0595 LV3 LD20M;1;EA;1;0595 LV3 LD20M;;Éclairage paysager;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/0595LV6LD10N.jpg?v=1649710067;Blanc;12 Volts (20 Watts);;;N;;0;0;lbs;Jardin - Luminaire d'accentuation DEL  - 0595;430.2;215.1;;;;;N;0595LV3LD20M.png;Y;Jardin ;https://snoc.com/products/jardin-0595?variant=42020355014818&om=9160
0595 LV3 LD20W;1;EA;1;0595 LV3 LD20W;;Éclairage paysager;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/0595LV6LD10N.jpg?v=1649710067;Blanc;12 Volts (20 Watts);;;N;;0;0;lbs;Jardin - Luminaire d'accentuation DEL  - 0595;430.2;215.1;;;;;N;0595LV3LD20W.png;Y;Jardin ;https://snoc.com/products/jardin-0595?variant=42020355047586&om=9160
0595 LH6 LD10N;1;EA;1;0595 LH6 LD10N;;Éclairage paysager;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/0595LV6LD10N.jpg?v=1649710067;;120 Volts ( 10 Watts);;;N;;0;0;lbs;Jardin - Luminaire d'accentuation DEL  - 0595;327.42;163.71;;;;;N;0595LH6LD10N.png;Y;Jardin ;https://snoc.com/products/jardin-0595?variant=42020355080354&om=9160
0595 LH6 LD10M;1;EA;1;0595 LH6 LD10M;;Éclairage paysager;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/0595LV6LD10N.jpg?v=1649710067;;120 Volts ( 10 Watts);;;N;;0;0;lbs;Jardin - Luminaire d'accentuation DEL  - 0595;327.42;163.71;;;;;N;0595LH6LD10M.png;Y;Jardin ;https://snoc.com/products/jardin-0595?variant=42020355113122&om=9160
0595 LH6 LD10W;1;EA;1;0595 LH6 LD10W;;Éclairage paysager;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/0595LV6LD10N.jpg?v=1649710067;;120 Volts ( 10 Watts);;;N;;0;0;lbs;Jardin - Luminaire d'accentuation DEL  - 0595;327.42;163.71;;;;;N;0595LH6LD10W.png;Y;Jardin ;https://snoc.com/products/jardin-0595?variant=42020355145890&om=9160
0595 LH6 LD20N;1;EA;1;0595 LH6 LD20N;;Éclairage paysager;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/0595LV6LD10N.jpg?v=1649710067;;120 Volts ( 20 Watts);;;N;;0;0;lbs;Jardin - Luminaire d'accentuation DEL  - 0595;453.24;226.62;;;;;N;0595LH6LD20N.png;Y;Jardin ;https://snoc.com/products/jardin-0595?variant=42020355178658&om=9160
0595 LH6 LD20M;1;EA;1;0595 LH6 LD20M;;Éclairage paysager;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/0595LV6LD10N.jpg?v=1649710067;;120 Volts ( 20 Watts);;;N;;0;0;lbs;Jardin - Luminaire d'accentuation DEL  - 0595;453.24;226.62;;;;;N;0595LH6LD20M.png;Y;Jardin ;https://snoc.com/products/jardin-0595?variant=42020355211426&om=9160
0595 LH6 LD20W;1;EA;1;0595 LH6 LD20W;;Éclairage paysager;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/0595LV6LD10N.jpg?v=1649710067;;120 Volts ( 20 Watts);;;N;;0;0;lbs;Jardin - Luminaire d'accentuation DEL  - 0595;453.24;226.62;;;;;N;0595LH6LD20W.png;Y;Jardin ;https://snoc.com/products/jardin-0595?variant=42020355244194&om=9160
0595 LV6 LD10N;1;EA;1;0595 LV6 LD10N;;Éclairage paysager;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/0595LV6LD10N.jpg?v=1649710067;;12 Volts (10 Watts);;;N;;0;0;lbs;Jardin - Luminaire d'accentuation DEL  - 0595;315.72;157.86;;;;;N;0595LV6LD10N.png;Y;Jardin ;https://snoc.com/products/jardin-0595?variant=42020355276962&om=9160
0595 LV6 LD10M;1;EA;1;0595 LV6 LD10M;;Éclairage paysager;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/0595LV6LD10N.jpg?v=1649710067;;12 Volts (10 Watts);;;N;;0;0;lbs;Jardin - Luminaire d'accentuation DEL  - 0595;315.72;157.86;;;;;N;0595LV6LD10M.png;Y;Jardin ;https://snoc.com/products/jardin-0595?variant=42020355309730&om=9160
0595 LV6 LD10W;1;EA;1;0595 LV6 LD10W;;Éclairage paysager;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/0595LV6LD10N.jpg?v=1649710067;;12 Volts (10 Watts);;;N;;0;0;lbs;Jardin - Luminaire d'accentuation DEL  - 0595;315.72;157.86;;;;;N;0595LV6LD10W.png;Y;Jardin ;https://snoc.com/products/jardin-0595?variant=42020355342498&om=9160
0595 LV6 LD20N;1;EA;1;0595 LV6 LD20N;;Éclairage paysager;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/0595LV6LD10N.jpg?v=1649710067;;12 Volts (20 Watts);;;N;;0;0;lbs;Jardin - Luminaire d'accentuation DEL  - 0595;430.2;215.1;;;;;N;0595LV6LD20N.png;Y;Jardin ;https://snoc.com/products/jardin-0595?variant=42020355375266&om=9160
0595 LV6 LD20M;1;EA;1;0595 LV6 LD20M;;Éclairage paysager;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/0595LV6LD10N.jpg?v=1649710067;;12 Volts (20 Watts);;;N;;0;0;lbs;Jardin - Luminaire d'accentuation DEL  - 0595;430.2;215.1;;;;;N;0595LV6LD20M.png;Y;Jardin ;https://snoc.com/products/jardin-0595?variant=42020355408034&om=9160
0595 LV6 LD20W;1;EA;1;0595 LV6 LD20W;;Éclairage paysager;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/0595LV6LD10N.jpg?v=1649710067;;12 Volts (20 Watts);;;N;;0;0;lbs;Jardin - Luminaire d'accentuation DEL  - 0595;430.2;215.1;;;;;N;0595LV6LD20W.png;Y;Jardin ;https://snoc.com/products/jardin-0595?variant=42020355440802&om=9160
0595 LH9 LD10N;1;EA;1;0595 LH9 LD10N;;Éclairage paysager;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/0595LV6LD10N.jpg?v=1649710067;Brun architectural;120 Volts ( 10 Watts);;;N;;0;0;lbs;Jardin - Luminaire d'accentuation DEL  - 0595;327.42;163.71;;;;;N;0595LH9LD10N.png;Y;Jardin ;https://snoc.com/products/jardin-0595?variant=42020355473570&om=9160
0595 LH9 LD10M;1;EA;1;0595 LH9 LD10M;;Éclairage paysager;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/0595LV6LD10N.jpg?v=1649710067;Brun architectural;120 Volts ( 10 Watts);;;N;;0;0;lbs;Jardin - Luminaire d'accentuation DEL  - 0595;327.42;163.71;;;;;N;0595LH9LD10M.png;Y;Jardin ;https://snoc.com/products/jardin-0595?variant=42020355539106&om=9160
0595 LH9 LD10W;1;EA;1;0595 LH9 LD10W;;Éclairage paysager;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/0595LV6LD10N.jpg?v=1649710067;Brun architectural;120 Volts ( 10 Watts);;;N;;0;0;lbs;Jardin - Luminaire d'accentuation DEL  - 0595;327.42;163.71;;;;;N;0595LH9LD10W.png;Y;Jardin ;https://snoc.com/products/jardin-0595?variant=42020355571874&om=9160
0595 LH9 LD20N;1;EA;1;0595 LH9 LD20N;;Éclairage paysager;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/0595LV6LD10N.jpg?v=1649710067;Brun architectural;120 Volts ( 20 Watts);;;N;;0;0;lbs;Jardin - Luminaire d'accentuation DEL  - 0595;453.24;226.62;;;;;N;0595LH9LD20N.png;Y;Jardin ;https://snoc.com/products/jardin-0595?variant=42020355604642&om=9160
0595 LH9 LD20M;1;EA;1;0595 LH9 LD20M;;Éclairage paysager;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/0595LV6LD10N.jpg?v=1649710067;Brun architectural;120 Volts ( 20 Watts);;;N;;0;0;lbs;Jardin - Luminaire d'accentuation DEL  - 0595;453.24;226.62;;;;;N;0595LH9LD20M.png;Y;Jardin ;https://snoc.com/products/jardin-0595?variant=42020355637410&om=9160
0595 LH9 LD20W;1;EA;1;0595 LH9 LD20W;;Éclairage paysager;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/0595LV6LD10N.jpg?v=1649710067;Brun architectural;120 Volts ( 20 Watts);;;N;;0;0;lbs;Jardin - Luminaire d'accentuation DEL  - 0595;453.24;226.62;;;;;N;0595LH9LD20W.png;Y;Jardin ;https://snoc.com/products/jardin-0595?variant=42020355670178&om=9160
0595 LV9 LD10N;1;EA;1;0595 LV9 LD10N;;Éclairage paysager;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/0595LV6LD10N.jpg?v=1649710067;Brun architectural;12 Volts (10 Watts);;;N;;0;0;lbs;Jardin - Luminaire d'accentuation DEL  - 0595;315.72;157.86;;;;;N;0595LV9LD10N.png;Y;Jardin ;https://snoc.com/products/jardin-0595?variant=42020355702946&om=9160
0595 LV9 LD10M;1;EA;1;0595 LV9 LD10M;;Éclairage paysager;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/0595LV6LD10N.jpg?v=1649710067;Brun architectural;12 Volts (10 Watts);;;N;;0;0;lbs;Jardin - Luminaire d'accentuation DEL  - 0595;315.72;157.86;;;;;N;0595LV9LD10M.png;Y;Jardin ;https://snoc.com/products/jardin-0595?variant=42020355735714&om=9160
0595 LV9 LD10W;1;EA;1;0595 LV9 LD10W;;Éclairage paysager;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/0595LV6LD10N.jpg?v=1649710067;Brun architectural;12 Volts (10 Watts);;;N;;0;0;lbs;Jardin - Luminaire d'accentuation DEL  - 0595;315.72;157.86;;;;;N;0595LV9LD10W.png;Y;Jardin ;https://snoc.com/products/jardin-0595?variant=42020355768482&om=9160
0595 LV9 LD20N;1;EA;1;0595 LV9 LD20N;;Éclairage paysager;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/0595LV6LD10N.jpg?v=1649710067;Brun architectural;12 Volts (20 Watts);;;N;;0;0;lbs;Jardin - Luminaire d'accentuation DEL  - 0595;430.2;215.1;;;;;N;0595LV9LD20N.png;Y;Jardin ;https://snoc.com/products/jardin-0595?variant=42020355801250&om=9160
0595 LV9 LD20M;1;EA;1;0595 LV9 LD20M;;Éclairage paysager;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/0595LV6LD10N.jpg?v=1649710067;Brun architectural;12 Volts (20 Watts);;;N;;0;0;lbs;Jardin - Luminaire d'accentuation DEL  - 0595;430.2;215.1;;;;;N;0595LV9LD20M.png;Y;Jardin ;https://snoc.com/products/jardin-0595?variant=42020355834018&om=9160
0595 LV9 LD20W;1;EA;1;0595 LV9 LD20W;;Éclairage paysager;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/0595LV6LD10N.jpg?v=1649710067;Brun architectural;12 Volts (20 Watts);;;N;;0;0;lbs;Jardin - Luminaire d'accentuation DEL  - 0595;430.2;215.1;;;;;N;0595LV9LD20W.png;Y;Jardin ;https://snoc.com/products/jardin-0595?variant=42020355866786&om=9160
0595 LH10 LD10N;1;EA;1;0595 LH10 LD10N;;Éclairage paysager;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/0595LV6LD10N.jpg?v=1649710067;Anthracite;120 Volts ( 10 Watts);;;N;;0;0;lbs;Jardin - Luminaire d'accentuation DEL  - 0595;327.42;163.71;;;;;N;0595LH10LD10N.png;Y;Jardin ;https://snoc.com/products/jardin-0595?variant=42020355899554&om=9160
0595 LH10 LD10M;1;EA;1;0595 LH10 LD10M;;Éclairage paysager;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/0595LV6LD10N.jpg?v=1649710067;Anthracite;120 Volts ( 10 Watts);;;N;;0;0;lbs;Jardin - Luminaire d'accentuation DEL  - 0595;327.42;163.71;;;;;N;0595LH10LD10M.png;Y;Jardin ;https://snoc.com/products/jardin-0595?variant=42020355932322&om=9160
0595 LH10 LD10W;1;EA;1;0595 LH10 LD10W;;Éclairage paysager;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/0595LV6LD10N.jpg?v=1649710067;Anthracite;120 Volts ( 10 Watts);;;N;;0;0;lbs;Jardin - Luminaire d'accentuation DEL  - 0595;327.42;163.71;;;;;N;0595LH10LD10W.png;Y;Jardin ;https://snoc.com/products/jardin-0595?variant=42020355965090&om=9160
0595 LH10 LD20N;1;EA;1;0595 LH10 LD20N;;Éclairage paysager;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/0595LV6LD10N.jpg?v=1649710067;Anthracite;120 Volts ( 20 Watts);;;N;;0;0;lbs;Jardin - Luminaire d'accentuation DEL  - 0595;453.24;226.62;;;;;N;0595LH10LD20N.png;Y;Jardin ;https://snoc.com/products/jardin-0595?variant=42020355997858&om=9160
0595 LH10 LD20M;1;EA;1;0595 LH10 LD20M;;Éclairage paysager;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/0595LV6LD10N.jpg?v=1649710067;Anthracite;120 Volts ( 20 Watts);;;N;;0;0;lbs;Jardin - Luminaire d'accentuation DEL  - 0595;453.24;226.62;;;;;N;0595LH10LD20M.png;Y;Jardin ;https://snoc.com/products/jardin-0595?variant=42020356030626&om=9160
0595 LH10 LD20W;1;EA;1;0595 LH10 LD20W;;Éclairage paysager;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/0595LV6LD10N.jpg?v=1649710067;Anthracite;120 Volts ( 20 Watts);;;N;;0;0;lbs;Jardin - Luminaire d'accentuation DEL  - 0595;453.24;226.62;;;;;N;0595LH10LD20W.png;Y;Jardin ;https://snoc.com/products/jardin-0595?variant=42020356063394&om=9160
0595 LV10 LD10N;1;EA;1;0595 LV10 LD10N;;Éclairage paysager;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/0595LV6LD10N.jpg?v=1649710067;Anthracite;12 Volts (10 Watts);;;N;;0;0;lbs;Jardin - Luminaire d'accentuation DEL  - 0595;315.72;157.86;;;;;N;0595LV10LD10N.png;Y;Jardin ;https://snoc.com/products/jardin-0595?variant=42020356096162&om=9160
0595 LV10 LD10M;1;EA;1;0595 LV10 LD10M;;Éclairage paysager;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/0595LV6LD10N.jpg?v=1649710067;Anthracite;12 Volts (10 Watts);;;N;;0;0;lbs;Jardin - Luminaire d'accentuation DEL  - 0595;315.72;157.86;;;;;N;0595LV10LD10M.png;Y;Jardin ;https://snoc.com/products/jardin-0595?variant=42020356128930&om=9160
0595 LV10 LD10W;1;EA;1;0595 LV10 LD10W;;Éclairage paysager;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/0595LV6LD10N.jpg?v=1649710067;Anthracite;12 Volts (10 Watts);;;N;;0;0;lbs;Jardin - Luminaire d'accentuation DEL  - 0595;315.72;157.86;;;;;N;0595LV10LD10W.png;Y;Jardin ;https://snoc.com/products/jardin-0595?variant=42020356161698&om=9160
0595 LV10 LD20N;1;EA;1;0595 LV10 LD20N;;Éclairage paysager;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/0595LV6LD10N.jpg?v=1649710067;Anthracite;12 Volts (20 Watts);;;N;;0;0;lbs;Jardin - Luminaire d'accentuation DEL  - 0595;430.2;215.1;;;;;N;0595LV10LD20N.png;Y;Jardin ;https://snoc.com/products/jardin-0595?variant=42020356194466&om=9160
0595 LV10 LD20M;1;EA;1;0595 LV10 LD20M;;Éclairage paysager;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/0595LV6LD10N.jpg?v=1649710067;Anthracite;12 Volts (20 Watts);;;N;;0;0;lbs;Jardin - Luminaire d'accentuation DEL  - 0595;430.2;215.1;;;;;N;0595LV10LD20M.png;Y;Jardin ;https://snoc.com/products/jardin-0595?variant=42020356227234&om=9160
0595 LV10 LD20W;1;EA;1;0595 LV10 LD20W;;Éclairage paysager;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/0595LV6LD10N.jpg?v=1649710067;Anthracite;12 Volts (20 Watts);;;N;;0;0;lbs;Jardin - Luminaire d'accentuation DEL  - 0595;430.2;215.1;;;;;N;0595LV10LD20W.png;Y;Jardin ;https://snoc.com/products/jardin-0595?variant=42020356260002&om=9160
